531;-38.3432726;143.5868969;Colac
532;-38.136462;145.8560654;Drouin
533;-38.0983238;144.3654109;North Shore
534;-38.2362597;142.9113957;Terang
535;-38.2401906;143.9837625;Winchelsea
536;-37.7783953;145.0312823;Alphington
537;-37.7335442;144.9628427;Batman
538;-37.9670081;145.0546951;Cheltenham
539;-38.3056058;145.1859934;Hastings
540;-37.8283636;145.244577;Heathmont
541;-37.9484438;145.04188;Highett
542;-37.8832314;144.7010882;Hoppers Crossing
543;-37.7939378;144.9305645;Kensington
544;-37.7776495;144.9930448;Merri
545;-37.765935;144.9192614;Moonee Ponds
546;-37.9048498;145.0026141;North Brighton
547;-37.7168415;145.0069944;Reservoir
548;-37.7830163;144.9921266;Rushall
549;-37.849344;145.0417139;Tooronga
550;-37.799123;144.99443;Victoria Park
551;-31.9127941;115.9360896;Ashfield
552;-31.9037199;115.9469973;Bassendean
553;-31.9181021;115.9125653;Bayswater
554;-32.047092;115.8541087;Bull Creek
555;-31.9807252;115.7814486;Claremont
556;-31.8964484;115.9799914;East Guildford
557;-31.898949;115.9657928;Guildford
558;-32.0363799;115.9697212;Kenwick
559;-31.9283061;115.8917195;Maylands
560;-31.9224573;115.9003007;Meltham
561;-31.9347687;115.8808712;Mount Lawley
562;-31.9870428;115.9159857;Oats Street
563;-31.894558;115.8050873;Stirling
564;-31.995206;115.9235293;Welshpool
565;-31.8915181;115.992868;Woodbridge
566;-34.9980109;138.6329154;Belair
567;-34.6959022;138.6741062;Broadmeadows
568;-34.8143092;138.4989878;Draper
569;-35.0215958;138.5944007;Eden Hills
570;-34.9721908;138.5712085;Edwardstown
571;-34.9665632;138.5738531;Emerson
572;-34.8486625;138.4949694;Ethelton
573;-34.5944504;138.7481357;Gawler Central
574;-34.5951955;138.7409999;Gawler Oval
575;-34.9951802;138.6058719;Lynton
576;-34.7995252;138.4991075;Midlunga
577;-34.7863136;138.4947487;North Haven
578;-34.7930618;138.4992126;Osborne
579;-34.8492274;138.5074096;Port Adelaide
580;-34.8055499;138.4990659;Taperoo
581;-34.9839227;138.6110785;Torrens Park
582;-34.9665601;138.5978512;Unley Park
583;-27.582802;153.0637229;Altandi
584;-27.3745474;153.0774268;Banyo
585;-26.9599338;152.9591884;Beerburrum
586;-27.3470687;153.0288395;Carseldine
587;-27.5980946;153.0795497;Fruitgrove
588;-27.6048157;153.0911787;Kuraby
589;-27.5925791;153.0688031;Runcorn
590;-27.5808267;153.0541119;Sunnybank
591;-26.3345218;152.8229737;Cooran
592;-26.4176809;152.9111931;Cooroy
593;-26.7254121;152.9568508;Eudlo
594;-26.8992079;152.9562394;Glass House Mountains
595;-26.8078971;152.9664042;Landsborough
596;-26.7658274;152.9631605;Mooloolah
597;-26.6254905;152.9580181;Nambour
598;-27.4897559;153.0551958;Coorparoo
599;-27.5390822;152.9801166;Corinda
600;-27.5659207;152.9523917;Darra
601;-27.5962488;152.8334437;Dinmore
602;-27.6033123;152.8221361;Ebbw Vale
603;-27.4489892;153.0326457;Exhibition
604;-27.3686814;153.0472237;Geebung
605;-26.1595375;152.683051;Gympie North
606;-27.4816609;153.0623072;Norman Park
607;-27.3222807;153.0695096;Sandgate
608;-27.3756865;153.0561703;Sunshine
609;-27.6267958;152.6298755;Thagoona
610;-27.3821745;153.0624636;Virginia
611;-27.4198761;153.0434785;Wooloowin
612;-24.8681748;152.3453102;Bundaberg
613;-23.5266103;148.1598361;Emerald
614;-20.4029797;148.5785268;Proserpine
615;-23.6482556;146.6427293;Alpha
616;-23.6018175;146.1257957;Jericho
617;-23.4402889;144.2522031;Longreach
618;-21.1719461;149.1598896;Mackay
619;-26.4871529;147.968536;Mitchell
620;-21.4259904;149.2170838;Sarina
621;-34.3064627;150.9292162;Austinmer
622;-37.604234;144.2253446;Ballan
623;-33.9316025;151.1248844;Bardwell Park
624;-34.362853;150.9100489;Bellambi
625;-34.0453436;151.0513461;Loftus
626;-27.33868;153.0606857;North Boondall
627;-34.2107072;151.0058352;Otford
628;-34.2648807;150.9657789;Scarborough
629;-34.2867688;146.0476999;Griffith
630;-30.9792029;150.2479379;Gunnedah
631;-31.7683707;150.8394107;Murrurundi
632;-33.4838212;150.0317843;Rydal
633;-31.6501627;150.7261047;Willow Tree
634;-33.8876579;151.1258176;Ashfield
635;-33.6886841;151.1080776;Asquith
636;-33.7496341;151.0663891;Beecroft
637;-33.7556798;151.0785604;Cheltenham
638;-33.7998488;151.0873579;Denistone
639;-33.790128;151.0822564;Eastwood
640;-33.7557991;151.1543302;Gordon
641;-33.7118546;150.3112294;Katoomba
642;-33.6531707;151.1368681;Mount Kuring-gai
643;-33.8939113;151.1553735;Petersham
644;-33.9254126;151.0557609;Punchbowl
645;-33.8904591;151.1387232;Summer Hill
646;-33.8070374;151.0902904;West Ryde
647;-33.7436266;150.6096243;Blaxland
648;-34.0636278;150.8143901;Campbelltown
649;-33.6086191;150.7879859;Clarendon
650;-33.6017995;150.7591827;East Richmond
651;-33.7457008;150.6715837;Emu Plains
652;-33.7690298;150.6207349;Glenbrook
653;-33.7239715;150.4544865;Hazelbrook
654;-33.9632164;150.9564652;Holsworthy
655;-33.9971947;150.864903;Ingleburn
656;-33.7582886;150.7200073;Kingswood
657;-34.0349533;151.0719112;Kirrawee
658;-33.7737699;150.6427335;Lapstone
659;-34.0507604;150.8305071;Leumeah
660;-33.7119015;150.3304967;Leura
661;-33.7149196;150.5054626;Linden
662;-33.4804991;150.1574982;Lithgow
663;-34.0719861;150.7971899;Macarthur
664;-33.7461846;150.9001907;Marayong
665;-33.8368127;150.9923283;Merrylands
666;-34.0272394;150.8425751;Minto
667;-33.7695821;150.8201965;Mount Druitt
668;-33.5877951;150.2568026;Mount Victoria
669;-33.6266428;150.8304778;Mulgrave
